playerRegion,playerLanguage,playerNumberOfDaysOld,numberOfGuesses,countryFlagEmoji,deviceAlternateLanguage,deviceIdentifierForVendor
US,en,20,1.9,🇲🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇾🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇫🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇲🇩,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇲🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇲🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇲🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇲🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇲🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇳🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇳🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇳🇵,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇳🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇳🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇳🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇳🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇳🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇳🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇲🇵,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇳🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇵🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇵🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇵🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇵🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇵🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇷🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇷🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇧🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇸🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇰🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇱🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇲🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇵🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇻🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇼🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇸🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇸🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇷🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇸🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇸🇽,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇸🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇸🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇸🇧,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇿🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇬🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇪🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇱🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇸🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇸🇯,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇸🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇸🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇨🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇹🇯,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇹🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇹🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇹🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇹🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇹🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇹🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇹🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇹🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇺🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇺🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇬🇧,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇺🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇺🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇺🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇻🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇻🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇻🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇼🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇪🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇿🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇿🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,es,20,1.9,🇦🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,es,20,1.9,🇧🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,es,20,1.9,🇨🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,es,20,1.9,🇨🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,es,20,1.9,🇨🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,es,20,1.9,🇨🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,es,20,1.9,🇩🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,es,20,1.9,🇪🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,es,20,1.9,🇸🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,es,20,1.9,🇬🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,es,20,1.9,🇭🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,20,1.9,🇲🇽,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,es,20,1.9,🇳🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,20,1.9,🇵🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,es,20,1.9,🇵🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,es,20,1.9,🇵🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,20,1.9,🇵🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,es,20,1.9,🇺🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,es,20,1.9,🇻🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,4.0,🇬🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,1.0,🇨🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,1.0,🇮🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,2.0,🇩🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,2.0,🇦🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,1.0,🇲🇽,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,6.0,🇮🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,3.0,🇬🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,2.0,🇨🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,4.0,🇨🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,3.0,🇵🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,1.0,🇯🇵,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,1.0,🇧🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,3.0,🇰🇵,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,2.0,🇵🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,1.0,🇰🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,4.0,🇨🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,6.0,🇪🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,1.0,🇨🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,2.0,🇸🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,2.0,🇹🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,1.0,🇭🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,5.0,🇰🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,5.0,🇲🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,6.0,🇴🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,5.0,🇸🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,3.0,🇸🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,1.0,🇸🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PL,zh,34.0,5.0,🇮🇶,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
DE,en,55.0,1.0,🇬🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
DE,en,55.0,2.0,🇨🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
DE,en,55.0,1.0,🇮🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
DE,en,55.0,1.0,🇩🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
DE,en,55.0,1.0,🇦🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
DE,en,55.0,1.0,🇲🇽,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
DE,en,55.0,2.0,🇮🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
DE,en,55.0,1.0,🇬🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
DE,en,55.0,1.0,🇨🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
DE,en,55.0,1.0,🇨🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,2.0,🇹🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,3.0,🇼🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,2.0,🇸🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,4.0,🇱🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,6.0,🇹🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,3.0,🇦🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,2.0,🇲🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,4.0,🇰🇵,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,1.0,🇦🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,2.0,🇺🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,1.0,🇲🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,1.0,🇨🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,5.0,🇦🇩,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,23.0,1.0,🇦🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
